CustomerID,Product,Quantity,UnitPrice,Date,Channel,Total
C00261,Fries,4,1.86,2024-01-18,Online,7.44
C02383,Fries,1,2.26,2024-03-06,In-Store,2.26
C02224,Taco,1,3.71,2024-05-19,In-Store,3.71
C01221,Fries,3,1.95,2024-11-30,Online,5.85
C01259,Burger,3,4.5,2024-03-30,Online,13.5
C00529,Fries,3,1.87,2024-02-23,In-Store,5.61
C01901,Fries,3,1.98,2024-05-01,In-Store,5.94
C00513,Dessert,3,2.63,2024-10-04,In-Store,7.89
C01730,Chicken,1,6.85,2024-06-05,In-Store,6.85
C00082,Pizza,3,8.06,2024-11-25,Online,24.18
C00616,Burger,3,4.97,2024-02-02,Online,14.91
C01843,Fries,4,2.14,2024-11-22,In-Store,8.56
C01107,Taco,1,3.86,2024-09-02,In-Store,3.86
C00896,Pizza,5,8.51,2024-06-09,Online,42.55
C01877,Taco,3,3.56,2024-05-17,In-Store,10.68
C00047,Taco,2,3.18,2024-11-03,In-Store,6.36
C00031,Taco,3,3.56,2024-11-12,In-Store,10.68
C00951,Chicken,4,7.85,2024-02-27,In-Store,31.4
C01891,Chicken,5,6.83,2024-09-26,In-Store,34.15
C01454,Drink,3,1.42,2024-10-28,In-Store,4.26
C02451,Chicken,2,6.27,2024-03-20,Online,12.54
C02239,Chicken,2,6.72,2024-05-18,In-Store,13.44
C01691,Burger,4,4.21,2024-03-22,In-Store,16.84
C01137,Chicken,4,6.07,2024-06-14,Online,24.28
C01099,Burger,4,4.59,2024-08-11,Online,18.36
C01708,Taco,2,3.61,2024-05-29,In-Store,7.22
C00666,Taco,5,3.99,2024-01-07,In-Store,19.95
C02319,Pizza,2,8.86,2024-02-08,Online,17.72
C00523,Pizza,5,7.31,2024-04-12,In-Store,36.55
C00788,Pizza,3,8.09,2024-02-09,In-Store,24.27
C00192,Taco,3,3.21,2024-06-02,Online,9.63
C01534,Fries,2,1.67,2024-11-04,Online,3.34
C01285,Chicken,3,6.18,2024-09-19,Online,18.54
C02194,Taco,4,3.26,2024-03-19,Online,13.04
C00598,Burger,5,3.74,2024-04-15,In-Store,18.7
C02145,Pizza,5,9.22,2024-10-21,In-Store,46.1
C00757,Pizza,2,7.72,2024-01-18,In-Store,15.44
C02260,Drink,1,1.37,2024-12-08,Online,1.37
C00074,Chicken,4,7.11,2024-04-12,Online,28.44
C00079,Burger,2,4.33,2024-12-20,In-Store,8.66
C02301,Drink,2,1.69,2024-07-10,In-Store,3.38
C00154,Chicken,5,8.32,2024-11-22,In-Store,41.6
C00180,Burger,5,5.35,2024-03-20,Online,26.75
C01097,Taco,3,3.84,2024-07-31,In-Store,11.52
C00149,Pizza,2,7.03,2024-05-11,Online,14.06
C00439,Burger,3,4.58,2024-07-29,In-Store,13.74
C00476,Fries,4,2.33,2024-11-12,Online,9.32
C01911,Taco,4,3.83,2024-03-18,In-Store,15.32
C01538,Chicken,1,7.37,2024-03-16,In-Store,7.37
C00805,Dessert,4,3.15,2024-12-08,In-Store,12.6
C00121,Drink,1,1.29,2024-06-08,Online,1.29
C01895,Burger,2,4.09,2024-03-30,In-Store,8.18
C01780,Burger,5,4.4,2024-08-03,In-Store,22.0
C01619,Pizza,1,7.16,2024-06-09,In-Store,7.16
C00305,Burger,1,5.09,2024-02-17,Online,5.09
C02167,Fries,3,2.18,2024-01-24,Online,6.54
C01503,Pizza,3,7.92,2024-01-29,Online,23.76
C01943,Taco,4,3.16,2024-03-22,In-Store,12.64
C00721,Chicken,5,7.34,2024-12-23,Online,36.7
C01264,Burger,3,3.46,2024-07-27,Online,10.38
C01661,Drink,1,1.45,2024-10-31,Online,1.45
C00787,Fries,4,2.2,2024-10-20,In-Store,8.8
C00735,Taco,4,3.9,2024-08-09,Online,15.6
C02279,Taco,2,3.45,2024-10-26,In-Store,6.9
C00081,Chicken,2,7.77,2024-06-07,Online,15.54
C00400,Dessert,4,3.59,2024-01-09,Online,14.36
C01529,Pizza,4,8.5,2024-11-07,In-Store,34.0
C00462,Taco,1,3.06,2024-02-09,In-Store,3.06
C00273,Taco,5,3.58,2024-01-26,Online,17.9
C01056,Chicken,2,6.63,2024-01-08,Online,13.26
C00198,Chicken,5,7.54,2024-06-09,Online,37.7
C01845,Taco,3,3.86,2024-11-09,In-Store,11.58
C00965,Burger,5,4.95,2024-04-07,In-Store,24.75
C00219,Chicken,1,6.21,2024-08-18,In-Store,6.21
C01761,Burger,1,3.14,2024-08-20,In-Store,3.14
C01872,Pizza,5,6.06,2024-07-20,In-Store,30.3
C01755,Pizza,4,7.49,2024-09-12,In-Store,29.96
C02360,Pizza,1,6.9,2024-07-11,Online,6.9
C00655,Fries,4,1.83,2024-08-04,Online,7.32
C02056,Fries,3,1.71,2024-04-29,Online,5.13
C00135,Fries,4,2.02,2024-10-18,In-Store,8.08
C01051,Drink,5,1.4,2024-04-22,In-Store,7.0
C02007,Pizza,5,9.24,2024-10-16,Online,46.2
C00983,Burger,2,4.36,2024-11-27,Online,8.72
C01225,Chicken,2,7.19,2024-03-16,In-Store,14.38
C01880,Burger,5,4.33,2024-01-28,Online,21.65
C00466,Drink,2,1.28,2024-05-15,In-Store,2.56
C01471,Pizza,2,8.38,2024-06-21,In-Store,16.76
C00838,Dessert,5,3.1,2024-05-14,Online,15.5
C01323,Fries,2,2.06,2024-11-26,Online,4.12
C00359,Pizza,1,9.49,2024-02-11,In-Store,9.49
C00008,Fries,5,1.67,2024-10-23,Online,8.35
C02026,Taco,3,3.7,2024-10-10,In-Store,11.1
C01158,Burger,2,4.95,2024-08-24,Online,9.9
C02293,Taco,1,3.45,2024-12-22,Online,3.45
C00980,Taco,3,3.25,2024-07-10,In-Store,9.75
C02248,Drink,5,1.45,2024-07-17,Online,7.25
C00672,Pizza,2,5.92,2024-04-24,Online,11.84
C00393,Pizza,4,8.62,2024-04-19,Online,34.48
C00956,Taco,3,3.69,2024-03-30,Online,11.07
C00919,Drink,5,1.31,2024-04-23,Online,6.55
C01742,Drink,2,1.71,2024-01-03,Online,3.42
C00501,Chicken,2,6.46,2024-11-03,Online,12.92
C00882,Pizza,3,7.34,2024-08-15,Online,22.02
C00280,Burger,2,3.74,2024-06-18,Online,7.48
C00706,Taco,5,3.7,2024-02-19,Online,18.5
C01027,Chicken,3,6.86,2024-11-18,Online,20.58
C02416,Drink,2,1.28,2024-12-21,Online,2.56
C02410,Burger,3,5.45,2024-12-13,Online,16.35
C01807,Dessert,3,3.21,2024-05-14,Online,9.63
C00993,Burger,1,4.83,2024-08-25,In-Store,4.83
C01351,Burger,2,4.57,2024-04-28,Online,9.14
C00555,Pizza,2,8.27,2024-10-30,Online,16.54
C01525,Pizza,5,9.53,2024-04-02,Online,47.65
C01807,Burger,5,4.62,2024-07-09,Online,23.1
C01803,Burger,1,3.59,2024-07-19,In-Store,3.59
C01347,Burger,2,5.31,2024-12-13,In-Store,10.62
C00011,Chicken,2,6.91,2024-05-25,In-Store,13.82
C00643,Chicken,5,6.69,2024-02-05,In-Store,33.45
C00474,Chicken,4,6.84,2024-11-08,In-Store,27.36
C01551,Taco,1,3.1,2024-12-22,In-Store,3.1
C01246,Burger,2,4.64,2024-06-09,Online,9.28
C01077,Chicken,4,6.33,2024-03-28,In-Store,25.32
C00267,Burger,1,4.11,2024-04-09,Online,4.11
C00137,Burger,4,5.36,2024-03-13,In-Store,21.44
C00096,Pizza,1,7.51,2024-05-16,Online,7.51
C00561,Fries,2,2.22,2024-03-03,In-Store,4.44
C01469,Chicken,5,7.43,2024-02-05,In-Store,37.15
C00771,Taco,4,3.02,2024-06-28,Online,12.08
C01488,Fries,4,2.35,2024-10-26,In-Store,9.4
C01028,Pizza,4,7.1,2024-12-21,Online,28.4
C01768,Taco,5,2.88,2024-11-19,In-Store,14.4
C00159,Taco,4,4.01,2024-03-21,In-Store,16.04
C00869,Taco,5,3.7,2024-03-23,In-Store,18.5
C00682,Fries,3,2.01,2024-12-07,Online,6.03
C00525,Pizza,1,7.55,2024-05-23,Online,7.55
C00262,Fries,3,2.0,2024-09-09,Online,6.0
C00096,Fries,3,1.55,2024-01-07,In-Store,4.65
C00827,Chicken,5,6.71,2024-04-04,Online,33.55
C00802,Fries,5,2.13,2024-02-04,In-Store,10.65
C01562,Burger,4,5.24,2024-01-24,Online,20.96
C01202,Burger,5,4.73,2024-06-25,In-Store,23.65
C02212,Taco,1,2.98,2024-08-10,Online,2.98
C00154,Burger,2,4.89,2024-04-16,Online,9.78
C00141,Dessert,4,2.83,2024-11-03,Online,11.32
C01038,Chicken,3,6.44,2024-01-24,Online,19.32
C00957,Chicken,2,6.11,2024-02-07,In-Store,12.22
C02322,Taco,4,3.41,2024-01-09,In-Store,13.64
C00919,Fries,4,1.69,2024-01-25,Online,6.76
C00485,Drink,3,1.63,2024-01-14,Online,4.89
C00066,Pizza,3,8.69,2024-03-15,In-Store,26.07
C01624,Pizza,1,7.58,2024-07-14,Online,7.58
C01387,Fries,3,2.08,2024-03-12,Online,6.24
C00819,Pizza,2,8.22,2024-05-29,In-Store,16.44
C00099,Pizza,4,7.27,2024-02-20,In-Store,29.08
C02249,Taco,2,4.2,2024-11-23,In-Store,8.4
C01663,Chicken,4,6.8,2024-12-22,Online,27.2
C01046,Fries,4,1.66,2024-03-20,Online,6.64
C01162,Chicken,4,6.8,2024-08-25,In-Store,27.2
C01584,Fries,5,1.9,2024-09-23,In-Store,9.5
C01854,Dessert,5,2.78,2024-03-11,In-Store,13.9
C00114,Taco,4,4.04,2024-05-28,In-Store,16.16
C00931,Chicken,4,8.54,2024-10-01,In-Store,34.16
C00533,Chicken,3,7.5,2024-02-16,Online,22.5
C00779,Drink,5,1.61,2024-08-26,Online,8.05
C01000,Pizza,1,8.66,2024-10-11,In-Store,8.66
C02307,Fries,1,1.95,2024-08-21,In-Store,1.95
C00727,Drink,5,1.54,2024-11-11,In-Store,7.7
C01389,Pizza,3,7.48,2024-03-10,Online,22.44
C02151,Pizza,4,8.47,2024-09-16,Online,33.88
C01883,Taco,4,3.18,2024-02-16,In-Store,12.72
C02391,Taco,2,3.74,2024-11-14,Online,7.48
C00886,Taco,4,3.89,2024-04-14,Online,15.56
C00009,Pizza,5,6.74,2024-06-06,Online,33.7
C00132,Burger,5,4.3,2024-03-04,Online,21.5
C00713,Burger,5,5.03,2024-02-24,In-Store,25.15
C01326,Drink,4,1.48,2024-11-19,In-Store,5.92
C01259,Taco,5,3.72,2024-11-21,In-Store,18.6
C00103,Pizza,2,9.01,2024-03-02,In-Store,18.02
C00411,Dessert,2,2.08,2024-02-21,In-Store,4.16
C02103,Burger,3,4.55,2024-05-17,Online,13.65
C00123,Pizza,5,7.46,2024-06-29,In-Store,37.3
C01282,Drink,2,1.66,2024-07-05,Online,3.32
C00648,Chicken,1,7.06,2024-02-01,Online,7.06
C01613,Burger,3,3.76,2024-04-20,Online,11.28
C01684,Pizza,1,7.76,2024-06-26,In-Store,7.76
C00411,Burger,3,4.93,2024-10-31,Online,14.79
C01781,Taco,4,4.21,2024-11-01,Online,16.84
C02387,Taco,3,2.63,2024-08-09,In-Store,7.89
C01090,Fries,2,2.43,2024-10-16,Online,4.86
C01153,Pizza,2,7.32,2024-05-07,Online,14.64
C01223,Chicken,2,6.8,2024-01-08,Online,13.6
C01325,Fries,2,2.28,2024-05-16,In-Store,4.56
C00407,Taco,2,3.75,2024-11-17,In-Store,7.5
C01894,Drink,1,1.65,2024-12-21,In-Store,1.65
C01941,Drink,4,1.63,2024-10-07,Online,6.52
C00886,Burger,4,3.99,2024-01-04,Online,15.96
C00121,Drink,1,1.36,2024-08-19,In-Store,1.36
C00415,Chicken,5,6.82,2024-09-16,In-Store,34.1
C01816,Pizza,4,8.56,2024-04-03,In-Store,34.24
C01402,Fries,4,1.98,2024-01-08,Online,7.92
C00370,Dessert,4,2.79,2024-05-28,In-Store,11.16
C02452,Burger,5,3.94,2024-09-08,Online,19.7
C02447,Dessert,4,2.93,2024-06-11,In-Store,11.72
C01066,Chicken,4,6.22,2024-09-20,Online,24.88
C00920,Chicken,2,7.36,2024-01-20,In-Store,14.72
C00706,Taco,2,3.31,2024-08-15,Online,6.62
C01966,Burger,4,4.01,2024-03-16,In-Store,16.04
C02256,Pizza,5,8.97,2024-09-28,Online,44.85
C01159,Dessert,2,3.34,2024-09-06,Online,6.68
C01535,Fries,2,2.23,2024-01-11,In-Store,4.46
C01873,Taco,5,3.19,2024-10-07,In-Store,15.95
C00264,Fries,5,1.94,2024-06-13,In-Store,9.7
C02049,Taco,3,3.49,2024-05-13,In-Store,10.47
C01138,Burger,2,4.49,2024-07-29,In-Store,8.98
C01514,Chicken,2,6.2,2024-02-04,In-Store,12.4
C01880,Chicken,2,7.26,2024-06-26,In-Store,14.52
C01938,Pizza,2,7.82,2024-04-08,In-Store,15.64
C02027,Pizza,5,8.31,2024-10-20,Online,41.55
C00623,Burger,5,3.41,2024-08-23,Online,17.05
C01144,Dessert,4,2.51,2024-03-24,In-Store,10.04
C00559,Taco,5,3.33,2024-08-28,Online,16.65
C01526,Fries,3,2.12,2024-10-26,In-Store,6.36
C00255,Chicken,3,7.92,2024-05-03,Online,23.76
C00194,Chicken,2,6.48,2024-11-20,Online,12.96
C02143,Pizza,1,8.28,2024-11-26,In-Store,8.28
C01586,Drink,5,1.59,2024-12-06,Online,7.95
C00795,Chicken,2,6.16,2024-01-20,In-Store,12.32
C00524,Pizza,1,7.48,2024-08-13,Online,7.48
C01205,Chicken,4,6.89,2024-05-04,In-Store,27.56
C01456,Drink,3,1.38,2024-10-20,Online,4.14
C01644,Chicken,4,5.15,2024-05-23,In-Store,20.6
C00061,Taco,5,3.39,2024-11-12,Online,16.95
C00625,Burger,1,4.18,2024-12-24,Online,4.18
C02492,Drink,5,1.29,2024-09-27,Online,6.45
C01995,Pizza,3,7.51,2024-11-28,Online,22.53
C01979,Pizza,5,9.01,2024-01-23,Online,45.05
C01545,Chicken,1,6.49,2024-11-16,Online,6.49
C01577,Dessert,1,3.4,2024-10-02,In-Store,3.4
C00212,Chicken,3,6.96,2024-10-02,In-Store,20.88
C01905,Pizza,5,6.21,2024-08-11,Online,31.05
C00946,Fries,4,1.97,2024-02-09,Online,7.88
C01869,Taco,5,3.92,2024-10-21,In-Store,19.6
C01098,Taco,4,3.96,2024-11-22,In-Store,15.84
C02161,Chicken,4,6.74,2024-08-10,Online,26.96
C00648,Fries,1,1.74,2024-05-19,In-Store,1.74
C01010,Burger,3,4.49,2024-03-02,Online,13.47
C01065,Burger,3,3.85,2024-05-25,Online,11.55
C00373,Burger,2,4.63,2024-09-03,Online,9.26
C00673,Fries,1,2.21,2024-09-30,In-Store,2.21
C00615,Chicken,4,6.54,2024-04-26,Online,26.16
C00744,Fries,5,2.0,2024-09-01,Online,10.0
C01876,Burger,4,4.18,2024-01-21,In-Store,16.72
C01160,Pizza,4,10.28,2024-06-15,In-Store,41.12
C00046,Chicken,5,7.59,2024-12-08,Online,37.95
C01849,Chicken,5,7.03,2024-03-14,Online,35.15
C01759,Chicken,1,6.56,2024-05-12,Online,6.56
C00059,Chicken,5,6.49,2024-03-08,In-Store,32.45
C01036,Drink,1,1.68,2024-03-31,Online,1.68
C01768,Burger,3,4.92,2024-05-21,Online,14.76
C00029,Taco,5,3.76,2024-01-28,Online,18.8
C00349,Chicken,3,6.27,2024-04-12,In-Store,18.81
C01799,Chicken,1,6.8,2024-08-30,Online,6.8
C00062,Taco,5,3.32,2024-06-01,In-Store,16.6
C01163,Chicken,1,6.72,2024-01-25,Online,6.72
C00470,Taco,5,4.06,2024-10-19,In-Store,20.3
C00838,Chicken,1,7.76,2024-05-04,In-Store,7.76
C00073,Chicken,5,6.94,2024-06-22,Online,34.7
C00049,Burger,3,4.74,2024-01-11,In-Store,14.22
C01775,Burger,1,5.0,2024-04-09,Online,5.0
C00686,Burger,3,4.19,2024-05-10,Online,12.57
C01798,Taco,5,3.55,2024-02-25,Online,17.75
C00238,Fries,4,2.3,2024-07-14,Online,9.2
C01890,Drink,5,1.4,2024-04-25,In-Store,7.0
C00984,Fries,2,1.96,2024-09-10,In-Store,3.92
C02205,Fries,4,1.94,2024-05-19,Online,7.76
C02031,Fries,5,1.83,2024-01-20,In-Store,9.15
C00418,Taco,2,3.71,2024-08-22,Online,7.42
C00555,Drink,5,1.44,2024-07-17,Online,7.2
C00116,Taco,4,3.4,2024-01-21,In-Store,13.6
C00465,Drink,2,1.54,2024-11-29,In-Store,3.08
C00672,Fries,5,2.2,2024-03-11,Online,11.0
C01056,Chicken,2,6.79,2024-04-30,Online,13.58
C01548,Fries,5,2.11,2024-11-27,In-Store,10.55
C02222,Taco,2,3.37,2024-01-23,In-Store,6.74
C00160,Chicken,1,7.42,2024-02-13,Online,7.42
C01040,Chicken,3,6.86,2024-03-26,Online,20.58
C01782,Taco,5,3.23,2024-11-27,In-Store,16.15
C02320,Pizza,2,8.02,2024-01-18,Online,16.04
C01979,Drink,2,1.68,2024-10-03,Online,3.36
C00400,Drink,2,1.45,2024-03-25,Online,2.9
C01758,Dessert,1,3.11,2024-12-29,In-Store,3.11
C00166,Drink,5,1.48,2024-06-20,In-Store,7.4
C01341,Burger,4,4.49,2024-01-05,In-Store,17.96
C00633,Burger,2,4.38,2024-04-15,Online,8.76
C00929,Burger,1,4.04,2024-04-17,In-Store,4.04
C01187,Drink,2,1.14,2024-01-05,In-Store,2.28
C02359,Taco,2,3.29,2024-04-27,In-Store,6.58
C01559,Drink,1,1.47,2024-08-16,In-Store,1.47
C00436,Chicken,5,7.38,2024-03-08,In-Store,36.9
C00395,Pizza,2,8.6,2024-07-13,In-Store,17.2
C00886,Chicken,3,6.17,2024-03-03,Online,18.51
C01866,Pizza,5,6.43,2024-04-16,Online,32.15
C01137,Burger,1,3.45,2024-01-29,In-Store,3.45
C02077,Burger,1,4.21,2024-08-06,Online,4.21
C01917,Drink,4,1.3,2024-02-18,In-Store,5.2
C00961,Fries,4,2.06,2024-05-09,In-Store,8.24
C01529,Chicken,5,7.22,2024-06-08,In-Store,36.1
C01518,Pizza,4,8.53,2024-02-24,Online,34.12
C00637,Taco,1,3.47,2024-12-04,Online,3.47
C00633,Burger,2,4.37,2024-09-25,In-Store,8.74
C01992,Chicken,1,5.78,2024-02-15,In-Store,5.78
C01644,Chicken,1,5.75,2024-03-30,In-Store,5.75
C00241,Burger,5,4.16,2024-01-03,In-Store,20.8
C00514,Taco,3,3.45,2024-10-10,In-Store,10.35
C01696,Chicken,4,7.88,2024-06-04,In-Store,31.52
C01542,Drink,2,1.72,2024-03-25,In-Store,3.44
C02481,Pizza,4,8.26,2024-11-08,In-Store,33.04
C02071,Fries,5,2.17,2024-07-24,Online,10.85
C01545,Burger,5,3.98,2024-01-24,Online,19.9
C01409,Pizza,3,7.52,2024-10-08,Online,22.56
C01974,Pizza,5,8.55,2024-11-15,In-Store,42.75
C00175,Burger,3,3.87,2024-12-03,In-Store,11.61
C01795,Chicken,3,7.21,2024-08-19,In-Store,21.63
C02150,Burger,4,4.54,2024-10-18,In-Store,18.16
C02190,Drink,4,1.72,2024-08-15,In-Store,6.88
C00537,Dessert,2,3.27,2024-11-17,In-Store,6.54
C00819,Chicken,5,6.02,2024-12-03,Online,30.1
C00404,Fries,4,1.67,2024-03-23,Online,6.68
C02341,Burger,4,4.05,2024-09-19,Online,16.2
C01026,Taco,1,3.37,2024-09-10,Online,3.37
C00863,Pizza,3,8.21,2024-06-26,Online,24.63
C00344,Chicken,5,5.02,2024-04-12,Online,25.1
C00182,Burger,2,4.81,2024-06-30,Online,9.62
C02193,Chicken,4,6.39,2024-07-08,In-Store,25.56
C01098,Chicken,3,7.32,2024-11-07,Online,21.96
C01843,Drink,5,1.4,2024-12-26,In-Store,7.0
C00718,Chicken,5,7.3,2024-06-21,Online,36.5
C00465,Burger,4,3.9,2024-10-18,In-Store,15.6
C01113,Pizza,5,7.64,2024-10-17,In-Store,38.2
C01593,Chicken,1,5.58,2024-10-31,Online,5.58
C01157,Pizza,4,7.69,2024-06-16,In-Store,30.76
C00643,Burger,1,4.28,2024-04-02,In-Store,4.28
C00844,Drink,3,1.51,2024-08-27,Online,4.53
C00746,Dessert,2,3.13,2024-12-18,Online,6.26
C02350,Drink,3,1.57,2024-02-01,Online,4.71
C00822,Pizza,5,7.71,2024-02-09,Online,38.55
C02156,Burger,2,4.68,2024-12-01,In-Store,9.36
C01428,Burger,3,4.23,2024-05-21,In-Store,12.69
C01766,Fries,3,1.93,2024-01-25,Online,5.79
C02090,Fries,5,2.2,2024-12-10,In-Store,11.0
C01359,Drink,3,1.53,2024-03-17,Online,4.59
C01448,Fries,3,2.23,2024-05-27,In-Store,6.69
C01031,Chicken,5,6.54,2024-06-01,In-Store,32.7
C01729,Fries,3,1.98,2024-10-05,In-Store,5.94
C02000,Chicken,4,7.26,2024-03-04,Online,29.04
C00577,Pizza,2,7.36,2024-09-16,Online,14.72
C00355,Fries,1,1.82,2024-12-18,In-Store,1.82
C02318,Dessert,4,2.62,2024-04-27,In-Store,10.48
C00125,Chicken,3,6.43,2024-10-02,In-Store,19.29
C00656,Pizza,3,7.97,2024-03-20,In-Store,23.91
C00110,Pizza,3,6.9,2024-08-11,Online,20.7
C01401,Burger,4,5.11,2024-09-17,In-Store,20.44
C02326,Burger,3,4.24,2024-08-01,In-Store,12.72
C01562,Pizza,2,7.48,2024-11-16,In-Store,14.96
C00615,Taco,1,3.78,2024-05-26,Online,3.78
C00130,Chicken,3,6.08,2024-12-02,In-Store,18.24
C01949,Taco,4,3.38,2024-10-10,In-Store,13.52
C01689,Taco,4,2.21,2024-06-01,Online,8.84
C00851,Taco,3,3.54,2024-09-05,Online,10.62
C02469,Taco,2,3.25,2024-09-23,In-Store,6.5
C00656,Chicken,1,7.43,2024-02-21,In-Store,7.43
C02372,Pizza,1,8.82,2024-06-22,In-Store,8.82
C01153,Fries,4,2.37,2024-08-16,Online,9.48
C02425,Chicken,3,6.73,2024-10-15,Online,20.19
C02204,Drink,1,1.53,2024-01-03,In-Store,1.53
C02073,Chicken,4,6.64,2024-05-19,In-Store,26.56
C01697,Drink,1,1.65,2024-12-07,In-Store,1.65
C02374,Chicken,2,5.71,2024-03-06,In-Store,11.42
C01366,Chicken,2,7.86,2024-01-16,Online,15.72
C00152,Taco,2,3.88,2024-01-27,Online,7.76
C02117,Taco,2,3.09,2024-09-28,Online,6.18
C00815,Chicken,1,7.71,2024-07-10,In-Store,7.71
C00154,Chicken,2,6.73,2024-03-08,Online,13.46
C01515,Pizza,5,7.15,2024-08-16,In-Store,35.75
C02485,Fries,2,2.1,2024-04-27,In-Store,4.2
C01258,Burger,4,4.49,2024-08-03,In-Store,17.96
C01490,Taco,3,3.76,2024-05-18,Online,11.28
C02078,Burger,2,4.26,2024-10-26,Online,8.52
C00163,Fries,4,1.95,2024-09-01,In-Store,7.8
C01940,Chicken,5,7.24,2024-11-19,Online,36.2
C01535,Burger,5,4.59,2024-05-13,In-Store,22.95
C00764,Fries,3,2.18,2024-12-06,In-Store,6.54
C00066,Pizza,2,6.67,2024-11-05,Online,13.34
C02007,Burger,5,4.81,2024-06-01,Online,24.05
C01460,Drink,4,1.17,2024-09-29,In-Store,4.68
C00911,Burger,1,4.25,2024-03-20,Online,4.25
C02224,Burger,1,4.69,2024-08-03,Online,4.69
C00288,Chicken,1,6.7,2024-03-14,Online,6.7
C02393,Chicken,1,7.22,2024-05-12,Online,7.22
C00931,Burger,1,4.06,2024-07-30,In-Store,4.06
C00848,Pizza,2,8.02,2024-08-25,Online,16.04
C00651,Burger,2,4.71,2024-04-16,Online,9.42
C00751,Taco,2,3.58,2024-10-22,In-Store,7.16
C00758,Fries,2,2.47,2024-12-19,In-Store,4.94
C02188,Chicken,2,6.47,2024-10-28,In-Store,12.94
C02458,Chicken,2,7.53,2024-01-13,Online,15.06
C02488,Drink,1,1.47,2024-03-16,Online,1.47
C00646,Fries,4,2.02,2024-04-04,In-Store,8.08
C00997,Dessert,4,3.34,2024-01-07,In-Store,13.36
C02176,Taco,1,3.92,2024-12-06,In-Store,3.92
C00657,Pizza,1,8.36,2024-12-29,Online,8.36
C02314,Fries,5,2.32,2024-10-22,Online,11.6
C02444,Fries,5,2.4,2024-08-02,Online,12.0
C00978,Fries,5,1.84,2024-11-12,Online,9.2
C01440,Taco,3,3.78,2024-09-19,In-Store,11.34
C00342,Fries,2,1.84,2024-06-27,In-Store,3.68
C02479,Pizza,4,8.0,2024-10-28,Online,32.0
C00110,Burger,3,4.77,2024-01-28,Online,14.31
C02337,Taco,4,3.28,2024-09-21,Online,13.12
C01267,Chicken,5,6.61,2024-09-03,In-Store,33.05
C02033,Chicken,3,7.38,2024-12-08,In-Store,22.14
C01338,Taco,1,3.61,2024-04-28,Online,3.61
C01456,Taco,3,3.71,2024-01-14,Online,11.13
C00536,Chicken,5,7.75,2024-10-06,In-Store,38.75
C01641,Taco,4,3.56,2024-02-15,Online,14.24
C01498,Pizza,3,8.11,2024-08-14,Online,24.33
C00853,Burger,5,3.96,2024-11-10,Online,19.8
C01459,Chicken,1,7.53,2024-08-29,Online,7.53
C02212,Drink,1,1.54,2024-11-30,In-Store,1.54
C00352,Burger,3,4.96,2024-01-09,Online,14.88
C00336,Taco,5,2.64,2024-03-29,Online,13.2
C00592,Chicken,2,7.09,2024-07-24,Online,14.18
C00366,Chicken,2,9.46,2024-06-12,Online,18.92
C00557,Chicken,5,6.21,2024-02-11,Online,31.05
C00435,Chicken,2,5.73,2024-11-22,Online,11.46
C01503,Chicken,3,7.12,2024-11-17,Online,21.36
C01126,Chicken,3,6.65,2024-05-01,Online,19.95
C00723,Burger,1,4.62,2024-11-27,Online,4.62
C00636,Pizza,1,7.14,2024-05-28,In-Store,7.14
C01457,Chicken,1,6.51,2024-07-04,In-Store,6.51
C02039,Pizza,3,8.62,2024-07-22,In-Store,25.86
C01817,Chicken,1,8.02,2024-10-20,Online,8.02
C00147,Chicken,4,7.17,2024-10-19,Online,28.68
C00227,Taco,3,3.6,2024-01-04,In-Store,10.8
C02010,Burger,5,5.09,2024-04-05,In-Store,25.45
C01994,Chicken,1,6.08,2024-12-08,Online,6.08
C01802,Pizza,4,7.65,2024-02-15,In-Store,30.6
C01148,Pizza,3,7.59,2024-08-13,Online,22.77
C00825,Fries,2,2.05,2024-01-02,Online,4.1
C00619,Burger,1,4.81,2024-01-04,In-Store,4.81
C00579,Burger,3,4.34,2024-12-27,In-Store,13.02
C00114,Chicken,4,8.5,2024-07-10,Online,34.0
C02084,Taco,3,2.99,2024-10-31,Online,8.97
C01376,Pizza,4,8.71,2024-07-27,Online,34.84
C01176,Taco,2,3.06,2024-03-09,In-Store,6.12
C00379,Burger,5,4.78,2024-05-31,In-Store,23.9
C02211,Taco,2,3.63,2024-05-27,Online,7.26
C02367,Chicken,5,7.54,2024-03-03,Online,37.7
C01211,Taco,2,3.19,2024-08-26,Online,6.38
C00490,Pizza,5,6.64,2024-06-14,In-Store,33.2
C02109,Chicken,5,6.65,2024-06-15,Online,33.25
C01938,Burger,5,4.89,2024-01-18,Online,24.45
C02311,Taco,3,3.96,2024-03-18,Online,11.88
C02432,Chicken,3,6.76,2024-07-25,Online,20.28
C01349,Pizza,4,7.99,2024-05-29,Online,31.96
C02333,Drink,4,1.65,2024-05-24,In-Store,6.6
C01884,Drink,4,1.61,2024-09-30,In-Store,6.44
C00731,Fries,5,2.0,2024-11-06,Online,10.0
C02431,Fries,5,1.92,2024-10-04,In-Store,9.6
C01142,Chicken,3,7.48,2024-02-16,Online,22.44
C00381,Taco,2,3.7,2024-08-07,Online,7.4
C02251,Drink,3,1.47,2024-11-06,Online,4.41
C01260,Chicken,1,7.51,2024-07-04,In-Store,7.51
C01776,Burger,5,5.07,2024-10-31,In-Store,25.35
